sentiment,text
0,@MENTION lesley nielson has pulled out of the expo... u prob already knew that
0,this is some bullsh@ got into a car accident. cab hit me and blew out my brand new tire on my truck
0,urgh you know you've watched too much house when you have a horrible dream about getting some rare disease
0,so tired now. bum hurts after flat tyre bike riding i made marzipan fruits that are pretty amazing! and watched come dine with me.
1,@MENTION lol well i did the appt for my own sanity and just make sure the boobs are okay lol. have a goodnight and sleep well
0,@MENTION it's pretty. expensive though. think i'll be needing a summer job fancy guitar lessons?
0,@MENTION sry about ur puppy much love to u
0,@MENTION im jealous!!!!! im on hol that day...
1,"@MENTION hahahahhahah!! i know ms. kricket!!!!! worst book in the series... ) but i'm excited for the movie, tho."
0,@MENTION i have a rl? xd photobucket sucks balls
0,@MENTION thanks 4 fotos!amazing view!unfortunately dont hav views like that in good old belfast! brecken is so cute and chilled out
0,@MENTION very wise. only just got back from day trip to paris. absolutely shattered
0,waking up is never easy
0,trod on my new phone last night and cracked the screen. vendor says warranty doesn't cover damage. dammit wtf is the warranty good for?!?
0,because of this... i get stuck in my office
0,why so much anger at my house? i feel like dying.
0,"wkend getaway to napa valley, ca. on the way to sea-tac airport. just noticed i left my fully-charged camera at home hing-"
0,just came back from working out and now i have a huge headache... why?!
1,@MENTION there's about 9. how's tfl doing this morning?
1,okay that's all it took
0,my phone got turned off but i got an extention for friday...man i cannot live without my phone!
0,it's officialy 4:21 am and i can't sleep ! !
0,damn it i've let my tea go cold
0,@MENTION i tried. not working
1,@MENTION a 2 gal. ziplock bag ought to cover it. =<:::
1,haha @MENTION you typed in m.myspace
0,"just worked 12 hours today, sooo tired"
1,car: done. on the train now going underground (lol) soon
1,"happy to have finished the talk, and ready for a drink."
0,@MENTION totally agree. i spent the whole wasted trying to get my phone to sync.
0,@MENTION rawr rawr ouch whales haha im upppp :p
0,"wants her lip peirced again, or maybe a monroe...ugh, depressed and a fat ass"
1,jus ate sum delicious breakfast!
0,"okay, so my classmates/friends are talking about this swimming thing tomorrow & i'm kinda jealous about it kasi 'di ako makakasama."
0,@MENTION i hate waking up early really puts me in a bad mood!
1,@MENTION hehehe- we must be the only ones -
0,boredom at work = me thinking about baking yummy sweets.. but i can't. day 6.. can't wait for day 14!!
1,a big hello from @MENTION to @MENTION also...i think you're just perfect babygurl...hope you get some sleep soon. take care hon
0,trying to stay positive amongst the negative...this season is always the hardest
1,"i googled the tool ""document integrator"" after a bad review. then i realized the reviewer did not mean a tool but me"
0,i love youu all...
0,i'm sad like lebron
0,"@MENTION than ks but that wasn't what i was looking for, need that button where you see what the world right now randomly wrote."
1,@MENTION clareeeeeeee
1,"@MENTION hehhe, i love it! on the idol finale, they boys singing it in tuxs..yummyy ;) lol xd i kept replaying it with my cousin's"
0,@MENTION heyya bradie plz watch this i wov ya ‚ô•
0,rainy day in la
0,@MENTION yesterday when i was mowing the grass i ran over some mint. smelled soooo good! grass makes me sneezy tho
0,simply impossible to hack around this issue
1,enjoying a last night at home with chick flicks and pizza
0,"well im calling it a night , its kinda early but um idk! goodnight. ps i have no voice"
1,@MENTION thanks for the ff
1,seeing dany in less than 30 minutes
0,i think my toe really is broken
0,@MENTION is he still sick?
0,"working on the final assignments due tomorrow, but i still have more to do in the coming weeks."
0,"@MENTION i am so sorry to hear hear about your news this morning, crmk77. what a tough sunday."
0,last day as a st hilds student.
1,"@MENTION thanks, that's what i was hoping"
1,@MENTION that url (inside the image) isn't working... pretty one though.
0,@MENTION i know man.....ima try!
1,preparing for a wonderful day. i feel happier and more relaxed knowing i'm @MENTION fiancôøωe
0,needing new black and white polish
0,"i miss the way he talk to me on the phone, he drive the car, he smoke, he laugh, and many many things i can't find in this hell"
1,shower then foooooood
0,@MENTION no i did not
1,@MENTION ... well i guess you did win awards with that name so i guss i'll shut up. <3 u
0,still aiting for the train. -
0,"@MENTION ugh, i know! let him speak for god's sake ! ...let's hope we'll get a good interview during the race !"
1,feels soooo much better today excited to see my brothers today
0,i just realised that i am a very bored person
0,back to work
0,wish i didn't have bills to pay
1,"@MENTION i agree 100%....i think tht when i see mean tweets to celebs.....but remember, everyone loves you ....you are ace xxx"
0,"just helped sophie pack up her room for the last time and say goodbye, really upset"
1,i <3 @MENTION hehe.
1,- citymarket - in citymarket and ellu and josso is trying on shoes
0,i have been thinking maybe it's time. scary but i think that i'm getting closer to what i want to see happen. i hope i find the strenghth
1,"@MENTION scott, graduation congratulations to you and your daughter---you have to love the academic scholarship!"
0,is full of noodles...blah..
0,@MENTION oh it's so hard. he just found out this week. he leaves in 3 weeks we'll be very far. i'm in ny. he'll be going to ca.
1,. just bing! and decide
1,@MENTION - wow i wished i was so beautiful you are soooo cute!
1,"@MENTION heyy! thx 4 making ""back around+lyrics"" gosshh! its totally amazing ! amazing work u got there!"
1,alright!. back to twitter. and i'm using twitterfox again.
0,sitting here with tears down my face. dont wanna go to work on sunday. going to miss my mom
1,@MENTION lol good
0,hearin music by the faders and some other random stuff nothin better 2 do
0,i'm stuck awake in the middle of the night for the second day in a row. and i felt terrible yesterday.
1,"morning twittica! thank god for another day of life. verbal is good but ur actions are better. be humble, respect others, show compassion"
1,my grandpa was curious why i was going over the the phone too much so i had to tell him i'm talking to my best friend.
0,"@MENTION - i am *so* sorry we lost you. i went out to the back, felt claustrophobic, went onto the sidewalk, and couldn't find you."
1,@MENTION ahhhh congrats! have funnnn
1,takin my daily round trip vacation to dreamland. talk to you all when i get back! goodnight
0,rob ayton is working 7 - 10 ish
1,@MENTION i'm fine with whatever hashtag you choose stuffyteaparty stuffytweaparty
0,"@MENTION you've got sick, sick monkeys working for you at giz: i'm scared"
1,"@MENTION way to go, creating awareness! i certainly knew little about aspergers & autism, & u've opened many eyes how ru feeling?"
1,offline.... have to give private lesson now and eran some money
0,",@MENTION theres a new tree app too~ do not want."
0,very very sad
1,@MENTION i own the same prada-linea rossa shoes!
1,"@MENTION unwell hote to abhi rest kar rahe hote, na ki laptop ki discussions"
0,not feeling well today.
0,im so sick trust me te get sick de min i finish my exams
1,"@MENTION ?????????? ????, ???, ? ????????? ??????????! ????? ???????? ?? ???? ??????? ?? ????????????, ??? ? ????????"
1,@MENTION you don't know how good an idea that is to me right now!
1,watching the nightmare before christmas.
0,cant find any vids of the show last nite
1,yay cheer sleep over i love this squad and the flying squirel ahah
0,@MENTION homagawd i can't deal with mess so my room's always tidy. i'm having a mental breakdown cause i need to vaccuum. t_t
1,i love tmz!!!!! you guys rock!
0,"has found a cheap yet nice brand of clothes at festival mall. woo, i want to shop--wala na akong damit!"
1,is ravin sooo much lol
1,@MENTION come here and be bored at my job with me!
0,there is a better version of this song but i can't find it ‚ô´
0,just don't know what i should do now... i want him beside me... but he isn't here...
0,"ok. nighters, peeps. missing my man sucks"
1,@MENTION @ donedgardo i made muffins
0,@MENTION yeh. but come on it's 7am sunday. where is it?
0,watching a blackbuster movie with my daddy! woohooo harlem nights
0,finally got the sims 3 omigod too bad the boyfriend is hogging it right now
0,"@MENTION oh, i bet there are cupcakes! i'm going on 3 weeks without a cupcake, it's very sad..."
0,fireworks got cancelled halfway through due to high winds still got a picture tho!
1,@MENTION i don't know...i haven't made any decisions yet.
0,@MENTION im sorry phillip i didnt know about it until paloma said that we were going to in n' out... completely spontaneous :/
0,"@MENTION ugh. it's terrrible. are you busy next week? you should come up (by up i mean 152) and we can mm (aka make music ha), etc."
0,@MENTION would like to swap...i'm sitting with 3 grumpies
0,"massive headache , inspiration at the moment is the pain."
1,love my new background photoshopped much tho?.....
1,@MENTION kudos to aa for the excellent service and cheap fares. so do i get a free ticket?
1,andyqr63 says: interesting stuff about finding reverse phone numbers
0,is waiting to eat a scrummy roast dinner...not looking forward to tommorow tho sad times
0,"@MENTION omg, that's madrid! i wish i was there, i live far from that place have fun here, demi! love you xxx"
0,frustration is not being able to get hold of dh while kids in and out of er and he in eu
